feature,x,prediction,std,q05,q95
time,1797.7528089887642,55.74706381223174,0.4182522404077682,54.86785211542865,56.053440729843366
time,1842.6966292134832,56.71660949020718,0.6207665857282179,55.48747886473234,57.126220597322316
time,1887.6404494382023,56.71660949020718,0.620766585728221,55.487478864732346,57.12622059732232
time,1932.5842696629215,56.71660949020718,0.6207665857282184,55.487478864732346,57.12622059732232
time,1977.5280898876406,56.71660949020719,0.6207665857282167,55.487478864732346,57.126220597322316
time,2022.4719101123596,56.71660949020718,0.6207665857282149,55.487478864732346,57.12622059732231
time,2067.415730337079,56.71660949020718,0.6207665857282191,55.487478864732346,57.12622059732232
time,2112.3595505617977,56.71660949020718,0.6207665857282179,55.487478864732346,57.126220597322316
time,2157.303370786517,56.71660949020719,0.6207665857282165,55.487478864732346,57.126220597322316
time,2202.2471910112363,56.730803899477344,0.610670565139432,55.548917274698944,57.16405896246747
time,2247.191011235955,56.730803899477344,0.6093467644741436,55.55304839038766,57.16405896246747
time,2292.1348314606744,56.730803899477344,0.6093467644741422,55.55304839038766,57.16405896246747
time,2337.078651685393,56.730803899477344,0.6093467644741433,55.55304839038766,57.16405896246747
time,2382.0224719101125,56.730803899477344,0.6093467644741434,55.55304839038766,57.16405896246747
time,2426.9662921348317,56.730803899477344,0.6093467644741435,55.55304839038766,57.16405896246747
time,2471.9101123595506,56.730803899477344,0.6093467644741427,55.55304839038766,57.16405896246747
time,2516.85393258427,56.730803899477344,0.6093467644741438,55.55304839038766,57.16405896246747
time,2561.797752808989,57.17306185195001,0.5681901883870181,56.23125425625113,57.674002726291036
time,2606.741573033708,57.187207862329196,0.5617701968578003,56.24216883474675,57.67400272629102
time,2651.685393258427,57.187207862329196,0.5617701968577986,56.24216883474676,57.67400272629102
time,2696.6292134831465,57.187207862329196,0.5617701968578003,56.24216883474676,57.67400272629103
time,2741.5730337078653,57.187207862329196,0.5617701968577972,56.242168834746764,57.67400272629102
time,2786.5168539325846,57.187207862329196,0.5617701968577994,56.24216883474675,57.67400272629102
time,2831.4606741573034,57.187207862329196,0.5617701968578012,56.24216883474675,57.67400272629103
time,2876.4044943820227,57.187207862329196,0.5617701968578019,56.24216883474675,57.67400272629103
time,2921.348314606742,57.187207862329196,0.5617193623264618,56.24216883474676,57.67400272629102
time,2966.2921348314608,57.90472214015265,0.7274385117564581,56.926439710316046,58.88337064929432
time,3011.23595505618,57.90472214015265,0.7274385117564602,56.926439710316046,58.88337064929432
time,3056.179775280899,57.90472214015265,0.7274385117564599,56.926439710316046,58.88337064929432
time,3101.123595505618,57.90472214015265,0.7274385117564593,56.92643971031604,58.88337064929432
time,3146.0674157303374,57.90472214015265,0.7274385117564593,56.926439710316046,58.88337064929432
time,3191.0112359550562,57.90472214015265,0.7274385117564621,56.926439710316046,58.88337064929433
time,3235.9550561797755,57.90472214015265,0.7274385117564618,56.926439710316046,58.88337064929433
time,3280.898876404495,57.90472214015265,0.727468511653166,56.926439710316046,58.88337064929433
time,3325.8426966292136,57.41133170903399,0.6859797179747309,56.49023663324385,58.43957308775152
time,3370.786516853933,57.41133170903398,0.6859797179747303,56.490236633243846,58.43957308775152
time,3415.730337078652,57.41133170903399,0.6859797179747299,56.490236633243846,58.43957308775152
time,3460.674157303371,57.41133170903399,0.6859797179747269,56.49023663324385,58.43957308775152
time,3505.6179775280903,57.41133170903398,0.6859797179747308,56.490236633243846,58.43957308775152
time,3550.561797752809,57.41133170903397,0.6859797179747289,56.49023663324385,58.43957308775152
time,3595.5056179775283,57.41133170903399,0.6859797179747285,56.49023663324385,58.43957308775152
time,3640.4494382022476,57.41133170903399,0.6859797179747291,56.490236633243846,58.43957308775152
time,3685.3932584269664,57.41133170903399,0.6909720252059752,56.468874580601316,58.43957308775152
time,3730.3370786516857,57.41133170903398,0.6909720252059725,56.46887458060132,58.43957308775152
time,3775.2808988764045,57.41133170903398,0.6909720252059743,56.468874580601316,58.43957308775152
time,3820.224719101124,57.41133170903399,0.6909720252059759,56.468874580601316,58.43957308775152
time,3865.168539325843,57.41133170903399,0.6909720252059732,56.46887458060132,58.43957308775152
time,3910.112359550562,57.41133170903398,0.6909720252059743,56.468874580601316,58.43957308775152
time,3955.056179775281,57.41133170903398,0.6909720252059728,56.46887458060132,58.43957308775152
time,4000.0,57.41133170903398,0.6718330381621822,56.464694758503946,58.3839304482123
ph,1.0,66.0043282810536,2.7441727413663033,64.49334846528212,71.8464483617015
ph,1.139240506329114,66.0043282810536,2.7441727413663037,64.49334846528212,71.8464483617015
ph,1.2784810126582278,66.0043282810536,2.744172741366304,64.49334846528212,71.8464483617015
ph,1.4177215189873418,66.0043282810536,2.7441727413663024,64.49334846528212,71.8464483617015
ph,1.5569620253164556,66.0043282810536,2.7441727413663033,64.49334846528214,71.8464483617015
ph,1.6962025316455696,66.0043282810536,2.7441727413663033,64.49334846528212,71.8464483617015
ph,1.8354430379746836,66.0043282810536,2.744172741366302,64.49334846528214,71.8464483617015
ph,1.9746835443037973,66.00432828105359,2.7441727413663037,64.49334846528212,71.8464483617015
ph,2.113924050632911,66.00432828105359,2.744172741366304,64.49334846528212,71.8464483617015
ph,2.2531645569620253,66.00432828105359,2.7441727413663064,64.49334846528212,71.8464483617015
ph,2.392405063291139,66.0043282810536,2.743443564430478,64.49334846528214,71.58944148809249
ph,2.5316455696202533,61.77487087826495,2.8062737058109333,61.56490005543974,68.83802487396781
ph,2.670886075949367,61.77487087826495,2.8062737058109373,61.56490005543974,68.83802487396783
ph,2.810126582278481,61.77487087826495,2.8057551964911664,61.57188209741368,68.83991832902399
ph,2.9493670886075947,59.82141325318454,2.9422429449767757,60.93336492791915,68.29785921360535
ph,3.088607594936709,59.25254381324653,3.1626195104934363,59.31073343417088,67.75609212462122
ph,3.2278481012658227,59.25254381324653,3.1820645594517916,59.22699686113717,67.70029427316321
ph,3.3670886075949364,57.377040525023695,3.256150093572164,56.315081963112334,64.55055470796842
ph,3.5063291139240507,54.51768053005368,3.661576136599196,53.37463728040429,62.52625991852845
ph,3.6455696202531644,54.54813736809705,3.655340488264258,53.39591000517815,62.52625991852845
ph,3.7848101265822782,50.190632962418015,1.9847339022237593,48.21502066563183,53.79291263075893
ph,3.9240506329113924,48.010669481768126,2.513826209210951,42.85441421980019,49.160660794791205
ph,4.063291139240507,47.81400594138286,2.3084718359192267,42.65422480087331,48.39428300006532
ph,4.20253164556962,47.725335605060835,2.281149895379686,42.6542248008733,48.344133324260646
ph,4.341772151898734,47.5548442170675,2.275571039645335,42.63018960203487,48.346074882565915
ph,4.481012658227848,47.26438207207558,2.236739970208485,42.624690070199655,48.20997094835799
ph,4.620253164556962,46.88771127895009,2.167728738758232,42.21725049112823,47.78996279064202
ph,4.7594936708860756,46.85649950304624,2.1528646083960816,42.207678521982274,47.765318341178684
ph,4.898734177215189,46.38784662102984,2.057100152643023,42.056853912219985,47.27936625359516
ph,5.037974683544304,45.85904004434292,1.9845397899931567,41.78355032103347,46.827862318042115
ph,5.177215189873418,45.859040044342926,1.9845397899931572,41.78355032103347,46.827862318042115
ph,5.3164556962025316,45.706927193222135,1.9716575674087795,41.7129731086583,46.70741168109046
ph,5.455696202531645,45.706927193222135,1.9716575674087793,41.7129731086583,46.70741168109046
ph,5.594936708860759,44.969593850767836,1.907987660816235,41.19119509091428,45.93996702371553
ph,5.734177215189873,44.969593850767836,1.9079876608162372,41.19119509091427,45.93996702371553
ph,5.873417721518987,44.12930665489749,1.6742274331167641,40.89486909422533,45.10674788417078
ph,6.012658227848101,44.12648963351549,1.6744416092336003,40.90647469140821,45.12694372258591
ph,6.151898734177215,44.09532967743606,1.6691538065685922,40.895608711108856,45.09799027481229
ph,6.291139240506329,44.029649830441606,1.6764887824222008,40.857252594817744,45.102421916672306
ph,6.430379746835443,44.029649830441606,1.674504112324359,40.85737199964824,45.102421916672306
ph,6.5696202531645564,44.09843122982608,1.5983928682052042,40.655934629711496,44.711341499150784
ph,6.70886075949367,44.09843122982608,1.5983928682052042,40.655934629711496,44.711341499150784
ph,6.848101265822785,44.09843122982608,1.6090076070033146,40.63309081572897,44.708034632733806
ph,6.987341772151899,44.09843122982608,1.6090076070033146,40.63309081572897,44.708034632733806
ph,7.1265822784810124,44.07866964007417,1.6108025008456825,40.609979863761374,44.69704933479255
ph,7.265822784810126,44.07866964007417,1.6108025008456825,40.60997986376138,44.69704933479255
ph,7.40506329113924,44.02082693083447,1.606095509609784,40.609979863761374,44.679899321614585
ph,7.544303797468354,42.82102907130216,1.7326348576292905,38.95243476951397,43.62268106011962
ph,7.6835443037974684,42.82102907130216,1.73263485762929,38.95243476951397,43.622681060119625
ph,7.822784810126582,42.56138740735126,2.029882406022562,38.13840959965738,43.42879271635485
ph,7.962025316455696,42.56138740735126,2.0297286736169977,38.13840959965738,43.42879271635485
ph,8.10126582278481,41.07132767816837,1.9179303877903273,37.103555520340706,42.59292936209516
ph,8.240506329113924,41.07132767816838,1.9179303877903264,37.103555520340706,42.59292936209516
ph,8.379746835443036,41.07132767816837,1.911641967945216,37.06594038529317,42.543973562427134
ph,8.518987341772151,40.4611409363038,2.071605661793617,36.22830048008984,42.08313185976281
ph,8.658227848101266,40.4611409363038,2.0716056617936145,36.22830048008984,42.08313185976281
ph,8.797468354430379,40.461140936303806,2.0716056617936145,36.22830048008984,42.08313185976281
ph,8.936708860759493,40.461140936303806,2.071605661793615,36.22830048008984,42.08313185976281
ph,9.075949367088608,40.461140936303806,2.0716056617936163,36.22830048008984,42.08313185976281
ph,9.215189873417721,40.4611409363038,2.0716056617936167,36.22830048008984,42.08313185976281
ph,9.354430379746836,40.4611409363038,2.0716056617936154,36.22830048008984,42.08313185976281
ph,9.493670886075948,40.461140936303806,2.0716056617936145,36.22830048008985,42.08313185976281
ph,9.632911392405063,40.4611409363038,2.0739261895532497,36.2229766772541,42.08313185976281
ph,9.772151898734176,40.461140936303806,2.0739261895532497,36.2229766772541,42.08313185976281
ph,9.91139240506329,40.461140936303806,2.0739261895532497,36.2229766772541,42.08313185976281
ph,10.050632911392405,40.461140936303806,2.0739261895532497,36.2229766772541,42.08313185976281
ph,10.189873417721518,40.4611409363038,2.0739261895532515,36.222976677254096,42.08313185976281
ph,10.329113924050633,40.461140936303806,2.073926189553249,36.2229766772541,42.08313185976281
ph,10.468354430379746,40.4611409363038,2.0739261895532497,36.2229766772541,42.08313185976281
ph,10.60759493670886,40.461140936303806,2.0739261895532497,36.2229766772541,42.08313185976281
ph,10.746835443037973,40.4611409363038,2.073926189553251,36.222976677254096,42.08313185976281
ph,10.886075949367088,40.461140936303806,2.073926189553249,36.2229766772541,42.08313185976281
ph,11.025316455696203,40.461140936303806,2.073926189553249,36.2229766772541,42.08313185976281
ph,11.164556962025316,40.461140936303806,2.073926189553251,36.222976677254096,42.08313185976281
ph,11.30379746835443,40.461140936303806,2.073926189553251,36.2229766772541,42.08313185976281
ph,11.443037974683543,40.461140936303806,2.0739261895532497,36.2229766772541,42.08313185976281
ph,11.582278481012658,40.461140936303806,2.0739261895532493,36.2229766772541,42.08313185976281
ph,11.721518987341772,40.461140936303806,2.07392618955325,36.2229766772541,42.08313185976281
ph,11.860759493670885,40.461140936303806,2.0739261895532493,36.2229766772541,42.08313185976281
ph,12.0,40.461140936303806,2.07392618955325,36.2229766772541,42.08313185976281
temp,295.0,51.91943435876067,0.36646445541181366,51.8210521306665,52.8597768196282
temp,295.56962025316454,52.028928305259555,0.3779260493937138,51.922633651713646,52.936318137443116
temp,296.1392405063291,52.028928305259555,0.3779260493937142,51.922633651713646,52.936318137443116
temp,296.7088607594937,52.028928305259555,0.3779260493937156,51.92263365171363,52.93631813744311
temp,297.27848101265823,52.028928305259555,0.3779260493937137,51.922633651713646,52.936318137443116
temp,297.8481012658228,52.028928305259555,0.37792604939371804,51.922633651713646,52.93631813744312
temp,298.4177215189873,52.028928305259555,0.37800633332234096,51.92263365171363,52.93631813744311
temp,298.9873417721519,52.028928305259555,0.37800633332234146,51.92263365171363,52.93631813744311
temp,299.55696202531647,52.028928305259555,0.37800633332233924,51.922633651713646,52.93631813744311
temp,300.126582278481,52.028928305259555,0.37800633332233863,51.922633651713646,52.93631813744311
temp,300.69620253164555,51.54463732441595,0.42362827864809255,51.22978478541456,52.43741514035894
temp,301.26582278481015,51.54463732441595,0.42362827864809527,51.22978478541456,52.437415140358944
temp,301.8354430379747,51.54463732441595,0.4236282786480951,51.22978478541456,52.437415140358944
temp,302.40506329113924,51.54463732441595,0.423628278648093,51.22978478541456,52.43741514035894
temp,302.9746835443038,51.54463732441595,0.42362827864809205,51.22978478541456,52.43741514035894
temp,303.54430379746833,51.54463732441595,0.4235318567148502,51.22992516962632,52.43639078803149
temp,304.11392405063293,51.54463732441595,0.42353185671485166,51.22992516962633,52.436390788031495
temp,304.6835443037975,51.54463732441595,0.42353185671484855,51.22992516962633,52.43639078803149
temp,305.253164556962,51.54463732441595,0.42353185671485066,51.22992516962632,52.43639078803149
temp,305.82278481012656,51.54463732441595,0.42301484242737536,51.22755160516955,52.43732764181613
temp,306.39240506329116,51.54463732441594,0.4230148424273739,51.22755160516956,52.43732764181614
temp,306.9620253164557,51.54463732441595,0.4230148424273738,51.22755160516956,52.43732764181613
temp,307.53164556962025,51.54463732441595,0.42301484242737536,51.22755160516955,52.43732764181613
temp,308.1012658227848,51.2989463597938,0.39927686927505024,51.025225098459735,52.18023603923742
temp,308.6708860759494,51.2989463597938,0.3992768692750499,51.025225098459735,52.18023603923742
temp,309.24050632911394,51.298946359793796,0.3992768692750504,51.025225098459735,52.18023603923742
temp,309.8101265822785,51.2989463597938,0.3992768692750543,51.02522509845973,52.18023603923743
temp,310.37974683544303,51.298946359793796,0.39927686927505085,51.025225098459735,52.18023603923743
temp,310.9493670886076,51.298946359793796,0.3997717298995918,51.02381767090207,52.18023603923742
temp,311.5189873417722,51.2989463597938,0.3997717298995896,51.023817670902076,52.18023603923742
temp,312.0886075949367,51.2989463597938,0.3997717298995913,51.02381767090207,52.18023603923743
temp,312.65822784810126,51.2989463597938,0.39977172989959087,51.02381767090207,52.18023603923742
temp,313.2278481012658,51.298946359793796,0.3995817706086394,51.02381767090207,52.18023603923742
temp,313.7974683544304,51.2989463597938,0.3995817706086399,51.02381767090207,52.18023603923742
temp,314.36708860759495,51.29894635979379,0.39958177060863953,51.02381767090207,52.18023603923742
temp,314.9367088607595,51.298946359793796,0.39958177060864053,51.02381767090207,52.18023603923743
temp,315.50632911392404,51.298946359793796,0.39948326457632777,51.02411023109469,52.18023603923742
temp,316.0759493670886,51.2989463597938,0.39948326457632777,51.02411023109469,52.18023603923742
temp,316.6455696202532,51.298946359793796,0.39948326457632827,51.02411023109469,52.18023603923742
temp,317.2151898734177,51.2989463597938,0.39948326457632777,51.02411023109469,52.18023603923742
temp,317.7848101265823,51.2989463597938,0.39948326457632755,51.02411023109469,52.18023603923743
temp,318.3544303797468,51.292242485848355,0.4036866471458127,51.01577533347739,52.18023603923742
temp,318.9240506329114,51.292242485848355,0.4036866471458132,51.01577533347739,52.18023603923742
temp,319.49367088607596,51.29224248584835,0.4036866471458132,51.01577533347739,52.18023603923742
temp,320.0632911392405,51.292242485848355,0.4036866471458151,51.01577533347739,52.18023603923742
temp,320.63291139240505,51.292242485848355,0.4036866471458134,51.01577533347739,52.18023603923742
temp,321.2025316455696,51.292242485848355,0.40368664714581504,51.01577533347739,52.18023603923742
temp,321.7721518987342,51.292242485848355,0.40368664714581365,51.01577533347739,52.18023603923742
temp,322.34177215189874,51.292242485848355,0.40368664714581337,51.01577533347739,52.18023603923742
temp,322.9113924050633,51.292242485848355,0.4036866471458144,51.01577533347739,52.18023603923742
temp,323.4810126582278,51.29224248584835,0.40368664714581565,51.015775333477386,52.18023603923742
temp,324.0506329113924,51.292242485848355,0.4036866471458131,51.01577533347739,52.18023603923742
temp,324.62025316455697,51.292242485848355,0.4036866471458144,51.01577533347739,52.18023603923742
temp,325.1898734177215,51.292242485848355,0.4036866471458152,51.015775333477386,52.18023603923742
temp,325.75949367088606,51.292242485848355,0.40368664714581215,51.01577533347739,52.18023603923742
temp,326.32911392405066,51.292242485848355,0.40368664714581454,51.01577533347739,52.18023603923742
temp,326.8987341772152,51.292242485848355,0.4036866471458143,51.01577533347739,52.18023603923742
temp,327.46835443037975,51.292242485848355,0.4036866471458159,51.015775333477386,52.18023603923742
temp,328.0379746835443,51.292242485848355,0.40368664714581426,51.01577533347739,52.18023603923742
temp,328.6075949367089,51.292242485848355,0.4036866471458144,51.01577533347739,52.18023603923742
temp,329.17721518987344,51.29224248584835,0.4036866471458147,51.01577533347739,52.18023603923742
temp,329.746835443038,51.292242485848355,0.40368664714581476,51.01577533347739,52.18023603923742
temp,330.3164556962025,51.29224248584835,0.4036866471458143,51.01577533347739,52.18023603923742
temp,330.88607594936707,51.292242485848355,0.40368664714581226,51.01577533347739,52.18023603923743
temp,331.45569620253167,51.29224248584835,0.40368664714581326,51.01577533347739,52.18023603923742
temp,332.0253164556962,51.292242485848355,0.4036866471458146,51.01577533347739,52.18023603923742
temp,332.59493670886076,51.29224248584835,0.4036866471458156,51.015775333477386,52.18023603923742
temp,333.1645569620253,51.29224248584835,0.4036866471458154,51.015775333477386,52.18023603923742
temp,333.7341772151899,51.29224248584835,0.4036866471458151,51.01577533347739,52.18023603923742
temp,334.30379746835445,51.292242485848355,0.40368664714581437,51.01577533347739,52.18023603923742
temp,334.873417721519,51.292242485848355,0.40368664714581215,51.01577533347739,52.18023603923742
temp,335.44303797468353,51.292242485848355,0.40368664714581615,51.015775333477386,52.18023603923742
temp,336.0126582278481,51.292242485848355,0.40368664714581504,51.01577533347739,52.18023603923742
temp,336.5822784810127,51.29224248584835,0.4036866471458128,51.01577533347739,52.18023603923742
temp,337.1518987341772,51.292242485848355,0.40368664714581615,51.015775333477386,52.18023603923742
temp,337.72151898734177,51.29224248584835,0.40368664714581376,51.01577533347739,52.18023603923742
temp,338.2911392405063,51.292242485848355,0.4036866471458128,51.01577533347739,52.18023603923742
temp,338.8607594936709,51.292242485848355,0.403686647145813,51.01577533347739,52.18023603923742
temp,339.43037974683546,51.292242485848355,0.4036866471458144,51.01577533347739,52.18023603923742
temp,340.0,51.29224248584835,0.40368664714581304,51.01577533347739,52.18023603923742
